lemma,pos,rank,form_text,morphology,is_primary
Mitte,NOUN,1853,Mitte,lemma,True
Mitte,NOUN,1853,Mitte,genitive_singular,False
Mitte,NOUN,1853,Mitten,nominative_plural,False
unterbrechen,VERB,1854,unterbrechen,lemma,True
unterbrechen,VERB,1854,unterbrach,preterite_3sg,False
unterbrechen,VERB,1854,unterbrochen,participle_ii,False
Weg,NOUN,1855,Weg,lemma,True
Weg,NOUN,1855,Weges,genitive_singular,False
Weg,NOUN,1855,Wege,nominative_plural,False
geben,VERB,1856,geben,lemma,True
geben,VERB,1856,gab,preterite_3sg,False
geben,VERB,1856,gegeben,participle_ii,False
helfen,VERB,1857,helfen,lemma,True
helfen,VERB,1857,half,preterite_3sg,False
helfen,VERB,1857,geholfen,participle_ii,False
ausdrücken,VERB,1858,ausdrücken,lemma,True
ausdrücken,VERB,1858,drückte aus,preterite_3sg,False
ausdrücken,VERB,1858,ausgedrückt,participle_ii,False
Mittagessen,NOUN,1859,Mittagessen,lemma,True
Mittagessen,NOUN,1859,Mittagessens,genitive_singular,False
Mittagessen,NOUN,1859,Mittagessen,nominative_plural,False
heulen,VERB,1860,heulen,lemma,True
heulen,VERB,1860,heulte,preterite_3sg,False
heulen,VERB,1860,geheult,participle_ii,False
Maske,NOUN,1861,Maske,lemma,True
Maske,NOUN,1861,Maske,genitive_singular,False
Maske,NOUN,1861,Masken,nominative_plural,False
Ell,ADJ,1862,Ell,lemma,True
Abteilung,NOUN,1863,Abteilung,lemma,True
Abteilung,NOUN,1863,Abteilung,genitive_singular,False
Abteilung,NOUN,1863,Abteilungen,nominative_plural,False
Anführer,NOUN,1864,Anführer,lemma,True
Anführer,NOUN,1864,Anführers,genitive_singular,False
Anführer,NOUN,1864,Anführer,nominative_plural,False
blau,ADV,1865,blau,lemma,True
verdächtig,ADJ,1866,verdächtig,lemma,True
Wetter,NOUN,1867,Wetter,lemma,True
Wetter,NOUN,1867,Wetters,genitive_singular,False
Wetter,NOUN,1867,Wetter,nominative_plural,False
Hütte,NOUN,1868,Hütte,lemma,True
Hütte,NOUN,1868,Hütte,genitive_singular,False
Hütte,NOUN,1868,Hütten,nominative_plural,False
eröffnen,VERB,1869,eröffnen,lemma,True
eröffnen,VERB,1869,eröffnete,preterite_3sg,False
eröffnen,VERB,1869,eröffnet,participle_ii,False
schwul,ADV,1870,schwul,lemma,True
ersetzen,VERB,1871,ersetzen,lemma,True
ersetzen,VERB,1871,ersetzte,preterite_3sg,False
ersetzen,VERB,1871,ersetzt,participle_ii,False
Vorteil,NOUN,1872,Vorteil,lemma,True
Vorteil,NOUN,1872,Vorteils,genitive_singular,False
Vorteil,NOUN,1872,Vorteile,nominative_plural,False
Einheit,NOUN,1873,Einheit,lemma,True
Einheit,NOUN,1873,Einheit,genitive_singular,False
Einheit,NOUN,1873,Einheiten,nominative_plural,False
tauschen,VERB,1874,tauschen,lemma,True
tauschen,VERB,1874,tauschte,preterite_3sg,False
tauschen,VERB,1874,getauscht,participle_ii,False
Armer,ADV,1875,Armer,lemma,True
anstatt,SCONJ,1876,anstatt,lemma,True
gründen,VERB,1877,gründen,lemma,True
gründen,VERB,1877,gründete,preterite_3sg,False
gründen,VERB,1877,gegründet,participle_ii,False
Strafe,NOUN,1878,Strafe,lemma,True
Strafe,NOUN,1878,Strafe,genitive_singular,False
Strafe,NOUN,1878,Strafen,nominative_plural,False
eingehen,VERB,1879,eingehen,lemma,True
eingehen,VERB,1879,ging ein,preterite_3sg,False
eingehen,VERB,1879,eingegangen,participle_ii,False
streng,ADV,1880,streng,lemma,True
öfter,ADV,1881,öfter,lemma,True
Zelle,NOUN,1882,Zelle,lemma,True
Zelle,NOUN,1882,Zelle,genitive_singular,False
Zelle,NOUN,1882,Zellen,nominative_plural,False
schief,ADV,1883,schief,lemma,True
durchführen,VERB,1884,durchführen,lemma,True
durchführen,VERB,1884,führte durch,preterite_3sg,False
durchführen,VERB,1884,durchgeführt,participle_ii,False
stinken,VERB,1885,stinken,lemma,True
stinken,VERB,1885,stank,preterite_3sg,False
stinken,VERB,1885,gestunken,participle_ii,False
Kleidung,NOUN,1886,Kleidung,lemma,True
Kleidung,NOUN,1886,Kleidung,genitive_singular,False
Kleidung,NOUN,1886,Kleidungen,nominative_plural,False
Gras,NOUN,1887,Gras,lemma,True
Gras,NOUN,1887,Grases,genitive_singular,False
Gras,NOUN,1887,Gräser,nominative_plural,False
bedrohen,VERB,1888,bedrohen,lemma,True
bedrohen,VERB,1888,bedrohte,preterite_3sg,False
bedrohen,VERB,1888,bedroht,participle_ii,False
rechter,PRON,1889,rechter,lemma,True
Bedeutung,NOUN,1890,Bedeutung,lemma,True
Bedeutung,NOUN,1890,Bedeutung,genitive_singular,False
Bedeutung,NOUN,1890,Bedeutungen,nominative_plural,False
Brot,NOUN,1891,Brot,lemma,True
Brot,NOUN,1891,Brotes,genitive_singular,False
Brot,NOUN,1891,Brote,nominative_plural,False
Zweck,NOUN,1892,Zweck,lemma,True
Zweck,NOUN,1892,Zwecks,genitive_singular,False
Zweck,NOUN,1892,Zwecke,nominative_plural,False
vernünftig,ADV,1893,vernünftig,lemma,True
nehmen,VERB,1894,nehmen,lemma,True
nehmen,VERB,1894,nahm,preterite_3sg,False
nehmen,VERB,1894,genommen,participle_ii,False
füllen,VERB,1895,füllen,lemma,True
füllen,VERB,1895,füllte,preterite_3sg,False
füllen,VERB,1895,gefüllt,participle_ii,False
Geisel,NOUN,1896,Geisel,lemma,True
Geisel,NOUN,1896,Geisel,genitive_singular,False
Geisel,NOUN,1896,Geiseln,nominative_plural,False
überwachen,VERB,1897,überwachen,lemma,True
überwachen,VERB,1897,überwachte,preterite_3sg,False
überwachen,VERB,1897,überwacht,participle_ii,False
hinterher,ADV,1898,hinterher,lemma,True
fremd,ADJ,1899,fremd,lemma,True
empfehlen,VERB,1900,empfehlen,lemma,True
empfehlen,VERB,1900,empfahl,preterite_3sg,False
empfehlen,VERB,1900,empfohlen,participle_ii,False
Jesse,NOUN,1901,Jesse,lemma,True
Jesse,NOUN,1901,Jesses,genitive_singular,False
Jesse,NOUN,1901,Jesses,nominative_plural,False
Sendung,NOUN,1902,Sendung,lemma,True
Sendung,NOUN,1902,Sendung,genitive_singular,False
Sendung,NOUN,1902,Sendungen,nominative_plural,False
Kette,NOUN,1903,Kette,lemma,True
Kette,NOUN,1903,Kette,genitive_singular,False
Kette,NOUN,1903,Ketten,nominative_plural,False
beschließen,VERB,1904,beschließen,lemma,True
beschließen,VERB,1904,beschloss,preterite_3sg,False
beschließen,VERB,1904,beschlossen,participle_ii,False
Hemd,NOUN,1905,Hemd,lemma,True
Hemd,NOUN,1905,Hemdes,genitive_singular,False
Hemd,NOUN,1905,Hemden,nominative_plural,False
wahren,VERB,1906,wahren,lemma,True
wahren,VERB,1906,wahrte,preterite_3sg,False
wahren,VERB,1906,gewahrt,participle_ii,False
Krieger,NOUN,1907,Krieger,lemma,True
Krieger,NOUN,1907,Kriegers,genitive_singular,False
Krieger,NOUN,1907,Krieger,nominative_plural,False
Zunge,NOUN,1908,Zunge,lemma,True
Zunge,NOUN,1908,Zunge,genitive_singular,False
Zunge,NOUN,1908,Zungen,nominative_plural,False
Notfall,NOUN,1909,Notfall,lemma,True
Notfall,NOUN,1909,Notfalls,genitive_singular,False
Notfall,NOUN,1909,Notfälle,nominative_plural,False
versuchen,VERB,1910,versuchen,lemma,True
versuchen,VERB,1910,versuchte,preterite_3sg,False
versuchen,VERB,1910,versucht,participle_ii,False
dahinter,ADV,1911,dahinter,lemma,True
Täter,NOUN,1912,Täter,lemma,True
Täter,NOUN,1912,Täters,genitive_singular,False
Täter,NOUN,1912,Täter,nominative_plural,False
berühmt,ADJ,1913,berühmt,lemma,True
Publikum,NOUN,1914,Publikum,lemma,True
Publikum,NOUN,1914,Publikums,genitive_singular,False
Publikum,NOUN,1914,Publikum,nominative_plural,False
blicken,VERB,1915,blicken,lemma,True
blicken,VERB,1915,blickte,preterite_3sg,False
blicken,VERB,1915,geblickt,participle_ii,False
gemeinsam,ADJ,1916,gemeinsam,lemma,True
bestens,ADV,1917,bestens,lemma,True
warten,VERB,1918,warten,lemma,True
warten,VERB,1918,wartete,preterite_3sg,False
warten,VERB,1918,gewartet,participle_ii,False
bekennen,VERB,1919,bekennen,lemma,True
bekennen,VERB,1919,bekannte,preterite_3sg,False
bekennen,VERB,1919,bekannt,participle_ii,False
gehen,VERB,1920,gehen,lemma,True
gehen,VERB,1920,ging,preterite_3sg,False
gehen,VERB,1920,gegangen,participle_ii,False
Morgan,NOUN,1921,Morgan,lemma,True
Morgan,NOUN,1921,Morgans,genitive_singular,False
Morgan,NOUN,1921,Morgans,nominative_plural,False
Unrecht,NOUN,1922,Unrecht,lemma,True
Unrecht,NOUN,1922,Unrechts,genitive_singular,False
Unrecht,NOUN,1922,Unrechte,nominative_plural,False
leck,ADV,1923,leck,lemma,True
wonach,ADV,1924,wonach,lemma,True
spazieren,VERB,1925,spazieren,lemma,True
spazieren,VERB,1925,spazierte,preterite_3sg,False
spazieren,VERB,1925,spaziert,participle_ii,False
Unterhaltung,NOUN,1926,Unterhaltung,lemma,True
Unterhaltung,NOUN,1926,Unterhaltung,genitive_singular,False
Unterhaltung,NOUN,1926,Unterhaltungen,nominative_plural,False
Stoff,NOUN,1927,Stoff,lemma,True
Stoff,NOUN,1927,Stoffes,genitive_singular,False
Stoff,NOUN,1927,Stoffe,nominative_plural,False
verschieden,ADJ,1928,verschieden,lemma,True
Strom,NOUN,1929,Strom,lemma,True
Strom,NOUN,1929,Stroms,genitive_singular,False
Strom,NOUN,1929,Ströme,nominative_plural,False
erfolgreich,ADV,1930,erfolgreich,lemma,True
gemein,ADV,1931,gemein,lemma,True
ruhen,VERB,1932,ruhen,lemma,True
ruhen,VERB,1932,ruhte,preterite_3sg,False
ruhen,VERB,1932,geruht,participle_ii,False
Minister,NOUN,1933,Minister,lemma,True
Minister,NOUN,1933,Ministers,genitive_singular,False
Minister,NOUN,1933,Minister,nominative_plural,False
Ihnen,PRON,1934,Ihnen,lemma,True
vermögen,VERB,1935,vermögen,lemma,True
vermögen,VERB,1935,vermochte,preterite_3sg,False
vermögen,VERB,1935,vermocht,participle_ii,False
Zahl,NOUN,1936,Zahl,lemma,True
Zahl,NOUN,1936,Zahl,genitive_singular,False
Zahl,NOUN,1936,Zahlen,nominative_plural,False
Schuss,NOUN,1937,Schuss,lemma,True
Schuss,NOUN,1937,Schusses,genitive_singular,False
Schuss,NOUN,1937,Schüsse,nominative_plural,False
Spitze,NOUN,1938,Spitze,lemma,True
Spitze,NOUN,1938,Spitze,genitive_singular,False
Spitze,NOUN,1938,Spitzen,nominative_plural,False
Fernseher,NOUN,1939,Fernseher,lemma,True
Fernseher,NOUN,1939,Fernsehers,genitive_singular,False
Fernseher,NOUN,1939,Fernseher,nominative_plural,False
auszeichnen,VERB,1940,auszeichnen,lemma,True
auszeichnen,VERB,1940,zeichnete aus,preterite_3sg,False
auszeichnen,VERB,1940,ausgezeichnet,participle_ii,False
zustimmen,VERB,1941,zustimmen,lemma,True
zustimmen,VERB,1941,stimmte zu,preterite_3sg,False
zustimmen,VERB,1941,zugestimmt,participle_ii,False
verteilen,VERB,1942,verteilen,lemma,True
verteilen,VERB,1942,verteilte,preterite_3sg,False
verteilen,VERB,1942,verteilt,participle_ii,False
Tatort,NOUN,1943,Tatort,lemma,True
Tatort,NOUN,1943,Tatortes,genitive_singular,False
Tatort,NOUN,1943,Tatorte,nominative_plural,False
grün,ADV,1944,grün,lemma,True
Pilot,NOUN,1945,Pilot,lemma,True
Pilot,NOUN,1945,Piloten,genitive_singular,False
Pilot,NOUN,1945,Piloten,nominative_plural,False
Detail,NOUN,1946,Detail,lemma,True
Detail,NOUN,1946,Details,genitive_singular,False
Detail,NOUN,1946,Details,nominative_plural,False
Westen,NOUN,1947,Westen,lemma,True
Westen,NOUN,1947,Westens,genitive_singular,False
Westen,NOUN,1947,Westen,nominative_plural,False
betreten,VERB,1948,betreten,lemma,True
betreten,VERB,1948,betrat,preterite_3sg,False
betreten,VERB,1948,betreten,participle_ii,False
dauernd,ADV,1949,dauernd,lemma,True
Geschmack,NOUN,1950,Geschmack,lemma,True
Geschmack,NOUN,1950,Geschmacks,genitive_singular,False
Geschmack,NOUN,1950,Geschmäcke,nominative_plural,False
gegenseitig,ADV,1951,gegenseitig,lemma,True
herrschen,VERB,1952,herrschen,lemma,True
herrschen,VERB,1952,herrschte,preterite_3sg,False
herrschen,VERB,1952,geherrscht,participle_ii,False
entfernen,VERB,1953,entfernen,lemma,True
entfernen,VERB,1953,entfernte,preterite_3sg,False
entfernen,VERB,1953,entfernt,participle_ii,False
eng,ADV,1954,eng,lemma,True
Figur,NOUN,1955,Figur,lemma,True
Figur,NOUN,1955,Figur,genitive_singular,False
Figur,NOUN,1955,Figuren,nominative_plural,False
blau,ADJ,1956,blau,lemma,True
aufregend,ADV,1957,aufregend,lemma,True
Pech,NOUN,1958,Pech,lemma,True
Pech,NOUN,1958,Pechs,genitive_singular,False
Pech,NOUN,1958,Peche,nominative_plural,False
glücklich,ADJ,1959,glücklich,lemma,True
tragen,VERB,1960,tragen,lemma,True
tragen,VERB,1960,trug,preterite_3sg,False
tragen,VERB,1960,getragen,participle_ii,False
abhalten,VERB,1961,abhalten,lemma,True
abhalten,VERB,1961,abhielt,preterite_3sg,False
abhalten,VERB,1961,abgehalten,participle_ii,False
Bürger,NOUN,1962,Bürger,lemma,True
Bürger,NOUN,1962,Bürgers,genitive_singular,False
Bürger,NOUN,1962,Bürger,nominative_plural,False
vertrauen,VERB,1963,vertrauen,lemma,True
vertrauen,VERB,1963,vertraute,preterite_3sg,False
vertrauen,VERB,1963,vertraut,participle_ii,False
geil,ADJ,1964,geil,lemma,True
golden,ADJ,1965,golden,lemma,True
Carrie,NOUN,1966,Carrie,lemma,True
Carrie,NOUN,1966,Carrie,genitive_singular,False
Carrie,NOUN,1966,Carries,nominative_plural,False
täuschen,VERB,1967,täuschen,lemma,True
täuschen,VERB,1967,täuschte,preterite_3sg,False
täuschen,VERB,1967,getäuscht,participle_ii,False
ahnen,VERB,1968,ahnen,lemma,True
ahnen,VERB,1968,ahnte,preterite_3sg,False
ahnen,VERB,1968,geahnt,participle_ii,False
Maggie,NOUN,1969,Maggie,lemma,True
Maggie,NOUN,1969,Maggie,genitive_singular,False
Maggie,NOUN,1969,Maggies,nominative_plural,False
Gas,NOUN,1970,Gas,lemma,True
Gas,NOUN,1970,Gases,genitive_singular,False
Gas,NOUN,1970,Gase,nominative_plural,False
Sturm,NOUN,1971,Sturm,lemma,True
Sturm,NOUN,1971,Sturms,genitive_singular,False
Sturm,NOUN,1971,Stürme,nominative_plural,False
flüstern,VERB,1972,flüstern,lemma,True
flüstern,VERB,1972,flüsterte,preterite_3sg,False
flüstern,VERB,1972,geflüstert,participle_ii,False
schlafen,VERB,1973,schlafen,lemma,True
schlafen,VERB,1973,schlief,preterite_3sg,False
schlafen,VERB,1973,geschlafen,participle_ii,False
weitergehen,VERB,1974,weitergehen,lemma,True
weitergehen,VERB,1974,weiterging,preterite_3sg,False
weitergehen,VERB,1974,weitergegangen,participle_ii,False
herstellen,VERB,1975,herstellen,lemma,True
herstellen,VERB,1975,herstellte,preterite_3sg,False
herstellen,VERB,1975,hergestellt,participle_ii,False
geheim,ADV,1976,geheim,lemma,True
entstehen,VERB,1977,entstehen,lemma,True
entstehen,VERB,1977,entstand,preterite_3sg,False
entstehen,VERB,1977,entstanden,participle_ii,False
Affäre,NOUN,1978,Affäre,lemma,True
Affäre,NOUN,1978,Affäre,genitive_singular,False
Affäre,NOUN,1978,Affären,nominative_plural,False
Tasse,NOUN,1979,Tasse,lemma,True
Tasse,NOUN,1979,Tasse,genitive_singular,False
Tasse,NOUN,1979,Tassen,nominative_plural,False
Dutzend,NOUN,1980,Dutzend,lemma,True
Dutzend,NOUN,1980,Dutzends,genitive_singular,False
Dutzend,NOUN,1980,Dutzende,nominative_plural,False
gleichzeitig,ADV,1981,gleichzeitig,lemma,True
Genie,NOUN,1982,Genie,lemma,True
Genie,NOUN,1982,Genies,genitive_singular,False
Genie,NOUN,1982,Genies,nominative_plural,False
hungrig,ADV,1983,hungrig,lemma,True
Inspektor,NOUN,1984,Inspektor,lemma,True
Inspektor,NOUN,1984,Inspektors,genitive_singular,False
Inspektor,NOUN,1984,Inspektoren,nominative_plural,False
Kuh,NOUN,1985,Kuh,lemma,True
Kuh,NOUN,1985,Kuh,genitive_singular,False
Kuh,NOUN,1985,Kühe,nominative_plural,False
Kommando,NOUN,1986,Kommando,lemma,True
Kommando,NOUN,1986,Kommandos,genitive_singular,False
Kommando,NOUN,1986,Kommandos,nominative_plural,False
Pater,NOUN,1987,Pater,lemma,True
Pater,NOUN,1987,Paters,genitive_singular,False
Pater,NOUN,1987,Pater,nominative_plural,False
Menschheit,NOUN,1988,Menschheit,lemma,True
Menschheit,NOUN,1988,Menschheit,genitive_singular,False
Menschheit,NOUN,1988,Menschheiten,nominative_plural,False
heutig,ADJ,1989,heutig,lemma,True
unbekannt,ADJ,1990,unbekannt,lemma,True
Versteck,NOUN,1991,Versteck,lemma,True
Versteck,NOUN,1991,Verstecks,genitive_singular,False
Versteck,NOUN,1991,Verstecke,nominative_plural,False
eindeutig,ADV,1992,eindeutig,lemma,True
rechtzeitig,ADV,1993,rechtzeitig,lemma,True
russisch,ADJ,1994,russisch,lemma,True
räumen,VERB,1995,räumen,lemma,True
räumen,VERB,1995,räumte,preterite_3sg,False
räumen,VERB,1995,geräumt,participle_ii,False
Wut,NOUN,1996,Wut,lemma,True
Wut,NOUN,1996,Wut,genitive_singular,False
Wut,NOUN,1996,Wuten,nominative_plural,False
mitteilen,VERB,1997,mitteilen,lemma,True
mitteilen,VERB,1997,teilte mit,preterite_3sg,False
mitteilen,VERB,1997,mitgeteilt,participle_ii,False
nennen,VERB,1998,nennen,lemma,True
nennen,VERB,1998,nannte,preterite_3sg,False
nennen,VERB,1998,genannt,participle_ii,False
Lippe,NOUN,1999,Lippe,lemma,True
Lippe,NOUN,1999,Lippe,genitive_singular,False
Lippe,NOUN,1999,Lippen,nominative_plural,False
Pizza,NOUN,2000,Pizza,lemma,True
Pizza,NOUN,2000,Pizza,genitive_singular,False
Pizza,NOUN,2000,Pizzas,nominative_plural,False
Anteil,NOUN,2001,Anteil,lemma,True
Anteil,NOUN,2001,Anteils,genitive_singular,False
Anteil,NOUN,2001,Anteile,nominative_plural,False
Mantel,NOUN,2002,Mantel,lemma,True
Mantel,NOUN,2002,Mantels,genitive_singular,False
Mantel,NOUN,2002,Mäntel,nominative_plural,False
Beeilung,NOUN,2003,Beeilung,lemma,True
Beeilung,NOUN,2003,Beeiling,genitive_singular,False
Beeilung,NOUN,2003,Beeilungen,nominative_plural,False
angeblich,ADV,2004,angeblich,lemma,True
locken,VERB,2005,locken,lemma,True
locken,VERB,2005,lockte,preterite_3sg,False
locken,VERB,2005,gelockt,participle_ii,False
mitmachen,VERB,2006,mitmachen,lemma,True
mitmachen,VERB,2006,machte mit,preterite_3sg,False
mitmachen,VERB,2006,mitgemacht,participle_ii,False
leisen,VERB,2007,leisen,lemma,True
leisen,VERB,2007,leiste,preterite_3sg,False
leisen,VERB,2007,geleist,participle_ii,False
Hele,NOUN,2008,Hele,lemma,True
Hele,NOUN,2008,Hele,genitive_singular,False
Hele,NOUN,2008,Helen,nominative_plural,False
Mittag,NOUN,2009,Mittag,lemma,True
Mittag,NOUN,2009,Mittags,genitive_singular,False
Mittag,NOUN,2009,Mittage,nominative_plural,False
gering,ADJ,2010,gering,lemma,True
Dunkelheit,NOUN,2011,Dunkelheit,lemma,True
Dunkelheit,NOUN,2011,Dunkelheit,genitive_singular,False
Dunkelheit,NOUN,2011,Dunkelheiten,nominative_plural,False
offen,ADJ,2012,offen,lemma,True
Ereignis,NOUN,2013,Ereignis,lemma,True
Ereignis,NOUN,2013,Ereignisses,genitive_singular,False
Ereignis,NOUN,2013,Ereignisse,nominative_plural,False
Hiermit,ADV,2014,Hiermit,lemma,True
Phoebe,NOUN,2015,Phoebe,lemma,True
Phoebe,NOUN,2015,Phoebe,genitive_singular,False
Phoebe,NOUN,2015,Phoebes,nominative_plural,False
Klinik,NOUN,2016,Klinik,lemma,True
Klinik,NOUN,2016,Klinik,genitive_singular,False
Klinik,NOUN,2016,Kliniken,nominative_plural,False
medizinisch,ADJ,2017,medizinisch,lemma,True
viele,PRON,2018,viele,lemma,True
Sack,NOUN,2019,Sack,lemma,True
Sack,NOUN,2019,Sacks,genitive_singular,False
Sack,NOUN,2019,Säcke,nominative_plural,False
Linie,NOUN,2020,Linie,lemma,True
Linie,NOUN,2020,Linie,genitive_singular,False
Linie,NOUN,2020,Linien,nominative_plural,False
putzen,VERB,2021,putzen,lemma,True
putzen,VERB,2021,putzte,preterite_3sg,False
putzen,VERB,2021,geputzt,participle_ii,False
Explosion,NOUN,2022,Explosion,lemma,True
Explosion,NOUN,2022,Explosion,genitive_singular,False
Explosion,NOUN,2022,Explosionen,nominative_plural,False
organisieren,VERB,2023,organisieren,lemma,True
organisieren,VERB,2023,organisierte,preterite_3sg,False
organisieren,VERB,2023,organisiert,participle_ii,False
benehmen,VERB,2024,benehmen,lemma,True
benehmen,VERB,2024,benahm,preterite_3sg,False
benehmen,VERB,2024,benommen,participle_ii,False
Urteil,NOUN,2025,Urteil,lemma,True
Urteil,NOUN,2025,Urteils,genitive_singular,False
Urteil,NOUN,2025,Urteile,nominative_plural,False
neugierig,ADV,2026,neugierig,lemma,True
Kennenlernen,NOUN,2027,Kennenlernen,lemma,True
Kennenlernen,NOUN,2027,Kennenlernens,genitive_singular,False
Kennenlernen,NOUN,2027,Kennenlernens,nominative_plural,False
auseinander,ADV,2028,auseinander,lemma,True
fressen,VERB,2029,fressen,lemma,True
fressen,VERB,2029,fraß,preterite_3sg,False
fressen,VERB,2029,gefressen,participle_ii,False
Truck,NOUN,2030,Truck,lemma,True
Truck,NOUN,2030,Trucks,genitive_singular,False
Truck,NOUN,2030,Trucks,nominative_plural,False
genügen,VERB,2031,genügen,lemma,True
